percentile,year,variable_code,value
p0p50,2023,sptinc_z_GN,0.182
p0p50,2024,sptinc_z_GN,0.182
p99p100,1980,sptinc_z_SY,0.231
p99p100,1981,sptinc_z_SY,0.231
p99p100,1982,sptinc_z_SY,0.231
p99p100,1983,sptinc_z_SY,0.231
p99p100,1984,sptinc_z_SY,0.231
p99p100,1985,sptinc_z_SY,0.231
p99p100,1986,sptinc_z_SY,0.231
p99p100,1987,sptinc_z_SY,0.231
p99p100,1988,sptinc_z_SY,0.231
p99p100,1989,sptinc_z_SY,0.231
p99p100,1990,sptinc_z_SY,0.231
p99p100,1991,sptinc_z_SY,0.231
p99p100,1992,sptinc_z_SY,0.231
p99p100,1993,sptinc_z_SY,0.231
p99p100,1994,sptinc_z_SY,0.231
p99p100,1995,sptinc_z_SY,0.231
p99p100,1996,sptinc_z_SY,0.231
p99p100,1997,sptinc_z_SY,0.23
p99p100,1998,sptinc_z_SY,0.229
p99p100,1999,sptinc_z_SY,0.228
p99p100,2000,sptinc_z_SY,0.2269
p99p100,2001,sptinc_z_SY,0.2259
p99p100,2002,sptinc_z_SY,0.2248
p99p100,2003,sptinc_z_SY,0.2237
p99p100,2004,sptinc_z_SY,0.2164
p99p100,2005,sptinc_z_SY,0.2164
p99p100,2006,sptinc_z_SY,0.2164
p99p100,2007,sptinc_z_SY,0.2164
p99p100,2008,sptinc_z_SY,0.2164
p99p100,2009,sptinc_z_SY,0.2164
p99p100,2010,sptinc_z_SY,0.2164
p99p100,2011,sptinc_z_SY,0.2164
p99p100,2012,sptinc_z_SY,0.2164
p99p100,2013,sptinc_z_SY,0.2164
p99p100,2014,sptinc_z_SY,0.2164
p99p100,2015,sptinc_z_SY,0.2164
p99p100,2016,sptinc_z_SY,0.2164
p99p100,2017,sptinc_z_SY,0.2164
p99p100,2018,sptinc_z_SY,0.2164
p99p100,2019,sptinc_z_SY,0.2164
p99p100,2020,sptinc_z_SY,0.2164
p99p100,2021,sptinc_z_SY,0.2164
p99p100,2022,sptinc_z_SY,0.2164
p99p100,2023,sptinc_z_SY,0.2164
p99p100,2024,sptinc_z_SY,0.2164
p0p50,1980,sptinc_z_SY,0.1192
p0p50,1981,sptinc_z_SY,0.1192
p0p50,1982,sptinc_z_SY,0.1192
p0p50,1983,sptinc_z_SY,0.1192
p0p50,1984,sptinc_z_SY,0.1192
p0p50,1985,sptinc_z_SY,0.1192
p0p50,1986,sptinc_z_SY,0.1192
p0p50,1987,sptinc_z_SY,0.1192
p0p50,1988,sptinc_z_SY,0.1192
p0p50,1989,sptinc_z_SY,0.1192
p0p50,1990,sptinc_z_SY,0.1192
p0p50,1991,sptinc_z_SY,0.1192
p0p50,1992,sptinc_z_SY,0.1192
p0p50,1993,sptinc_z_SY,0.1192
p0p50,1994,sptinc_z_SY,0.1192
p0p50,1995,sptinc_z_SY,0.1192
p0p50,1996,sptinc_z_SY,0.1192
p0p50,1997,sptinc_z_SY,0.1183
p0p50,1998,sptinc_z_SY,0.1174
p0p50,1999,sptinc_z_SY,0.1164
p0p50,2000,sptinc_z_SY,0.1155
p0p50,2001,sptinc_z_SY,0.1145
p0p50,2002,sptinc_z_SY,0.1135
p0p50,2003,sptinc_z_SY,0.1125
p0p50,2004,sptinc_z_SY,0.1065
p0p50,2005,sptinc_z_SY,0.1065
p0p50,2006,sptinc_z_SY,0.1065
p0p50,2007,sptinc_z_SY,0.1065
p0p50,2008,sptinc_z_SY,0.1065
p0p50,2009,sptinc_z_SY,0.1065
p0p50,2010,sptinc_z_SY,0.1065
p0p50,2011,sptinc_z_SY,0.1065
p0p50,2012,sptinc_z_SY,0.1065
p0p50,2013,sptinc_z_SY,0.1065
p0p50,2014,sptinc_z_SY,0.1065
p0p50,2015,sptinc_z_SY,0.1065
p0p50,2016,sptinc_z_SY,0.1065
p0p50,2017,sptinc_z_SY,0.1065
p0p50,2018,sptinc_z_SY,0.1065
p0p50,2019,sptinc_z_SY,0.1065
p0p50,2020,sptinc_z_SY,0.1065
p0p50,2021,sptinc_z_SY,0.1065
p0p50,2022,sptinc_z_SY,0.1065
p0p50,2023,sptinc_z_SY,0.1065
p0p50,2024,sptinc_z_SY,0.1065
p99p100,1820,sptinc_z_OE-MER,0.2236
p99p100,1850,sptinc_z_OE-MER,0.2282
p99p100,1880,sptinc_z_OE-MER,0.2319
p99p100,1900,sptinc_z_OE-MER,0.2385
p99p100,1910,sptinc_z_OE-MER,0.2549
p99p100,1920,sptinc_z_OE-MER,0.261
p99p100,1930,sptinc_z_OE-MER,0.261
p99p100,1940,sptinc_z_OE-MER,0.2593
p99p100,1950,sptinc_z_OE-MER,0.2334
p99p100,1960,sptinc_z_OE-MER,0.2693
p99p100,1970,sptinc_z_OE-MER,0.3055
p99p100,1980,sptinc_z_OE-MER,0.2735
p99p100,1981,sptinc_z_OE-MER,0.2722
p99p100,1982,sptinc_z_OE-MER,0.268
p99p100,1983,sptinc_z_OE-MER,0.2683
p99p100,1984,sptinc_z_OE-MER,0.2647
p99p100,1985,sptinc_z_OE-MER,0.2625
p99p100,1986,sptinc_z_OE-MER,0.2651
p99p100,1987,sptinc_z_OE-MER,0.2601
p99p100,1988,sptinc_z_OE-MER,0.2633
p99p100,1989,sptinc_z_OE-MER,0.2703
p99p100,1990,sptinc_z_OE-MER,0.2673
p99p100,1991,sptinc_z_OE-MER,0.2758
p99p100,1992,sptinc_z_OE-MER,0.28
p99p100,1993,sptinc_z_OE-MER,0.2802
p99p100,1994,sptinc_z_OE-MER,0.2826
p99p100,1995,sptinc_z_OE-MER,0.2884
p99p100,1996,sptinc_z_OE-MER,0.2838
p99p100,1997,sptinc_z_OE-MER,0.2832
p99p100,1998,sptinc_z_OE-MER,0.2799
p99p100,1999,sptinc_z_OE-MER,0.2721
p99p100,2000,sptinc_z_OE-MER,0.2731
p99p100,2001,sptinc_z_OE-MER,0.2733
p99p100,2002,sptinc_z_OE-MER,0.2769
p99p100,2003,sptinc_z_OE-MER,0.285
p99p100,2004,sptinc_z_OE-MER,0.2784
p99p100,2005,sptinc_z_OE-MER,0.2824
p99p100,2006,sptinc_z_OE-MER,0.2797
p99p100,2007,sptinc_z_OE-MER,0.2744
p99p100,2008,sptinc_z_OE-MER,0.2709
p99p100,2009,sptinc_z_OE-MER,0.2704
p99p100,2010,sptinc_z_OE-MER,0.2742
p99p100,2011,sptinc_z_OE-MER,0.2826
p99p100,2012,sptinc_z_OE-MER,0.2741
p99p100,2013,sptinc_z_OE-MER,0.2746
p99p100,2014,sptinc_z_OE-MER,0.2742
p99p100,2015,sptinc_z_OE-MER,0.2743
p99p100,2016,sptinc_z_OE-MER,0.2768
p99p100,2017,sptinc_z_OE-MER,0.2783
p99p100,2018,sptinc_z_OE-MER,0.2816
p99p100,2019,sptinc_z_OE-MER,0.2853
p99p100,2020,sptinc_z_OE-MER,0.2938
p99p100,2021,sptinc_z_OE-MER,0.3003
p99p100,2022,sptinc_z_OE-MER,0.3054
p99p100,2023,sptinc_z_OE-MER,0.3117
p99p100,2024,sptinc_z_OE-MER,0.3178
p0p50,1820,sptinc_z_OE-MER,0.1015
p0p50,1850,sptinc_z_OE-MER,0.0989
p0p50,1880,sptinc_z_OE-MER,0.0962
p0p50,1900,sptinc_z_OE-MER,0.0932
p0p50,1910,sptinc_z_OE-MER,0.0841
p0p50,1920,sptinc_z_OE-MER,0.0808
p0p50,1930,sptinc_z_OE-MER,0.0808
p0p50,1940,sptinc_z_OE-MER,0.082
p0p50,1950,sptinc_z_OE-MER,0.097
p0p50,1960,sptinc_z_OE-MER,0.0818
p0p50,1970,sptinc_z_OE-MER,0.0665
p0p50,1980,sptinc_z_OE-MER,0.0442
p0p50,1981,sptinc_z_OE-MER,0.044
p0p50,1982,sptinc_z_OE-MER,0.0435
p0p50,1983,sptinc_z_OE-MER,0.0438
p0p50,1984,sptinc_z_OE-MER,0.0463
p0p50,1985,sptinc_z_OE-MER,0.0461
p0p50,1986,sptinc_z_OE-MER,0.0465
p0p50,1987,sptinc_z_OE-MER,0.0498
p0p50,1988,sptinc_z_OE-MER,0.0477
p0p50,1989,sptinc_z_OE-MER,0.0457
p0p50,1990,sptinc_z_OE-MER,0.0484
p0p50,1991,sptinc_z_OE-MER,0.0352
p0p50,1992,sptinc_z_OE-MER,0.0362
p0p50,1993,sptinc_z_OE-MER,0.0407
p0p50,1994,sptinc_z_OE-MER,0.0385
p0p50,1995,sptinc_z_OE-MER,0.0343
p0p50,1996,sptinc_z_OE-MER,0.0393
p0p50,1997,sptinc_z_OE-MER,0.0407
p0p50,1998,sptinc_z_OE-MER,0.0449
p0p50,1999,sptinc_z_OE-MER,0.0487
p0p50,2000,sptinc_z_OE-MER,0.0481
p0p50,2001,sptinc_z_OE-MER,0.0484
p0p50,2002,sptinc_z_OE-MER,0.0467
p0p50,2003,sptinc_z_OE-MER,0.0408
p0p50,2004,sptinc_z_OE-MER,0.0449
p0p50,2005,sptinc_z_OE-MER,0.0423
p0p50,2006,sptinc_z_OE-MER,0.0431
p0p50,2007,sptinc_z_OE-MER,0.0435
p0p50,2008,sptinc_z_OE-MER,0.0463
p0p50,2009,sptinc_z_OE-MER,0.048
p0p50,2010,sptinc_z_OE-MER,0.0478
p0p50,2011,sptinc_z_OE-MER,0.0462
p0p50,2012,sptinc_z_OE-MER,0.0487
p0p50,2013,sptinc_z_OE-MER,0.0536
p0p50,2014,sptinc_z_OE-MER,0.0529
p0p50,2015,sptinc_z_OE-MER,0.0488
p0p50,2016,sptinc_z_OE-MER,0.0473
p0p50,2017,sptinc_z_OE-MER,0.0453
p0p50,2018,sptinc_z_OE-MER,0.0439
p0p50,2019,sptinc_z_OE-MER,0.0427
p0p50,2020,sptinc_z_OE-MER,0.0394
p0p50,2021,sptinc_z_OE-MER,0.0378
p0p50,2022,sptinc_z_OE-MER,0.0363
p0p50,2023,sptinc_z_OE-MER,0.0347
p0p50,2024,sptinc_z_OE-MER,0.0336
p99p100,1938,sptinc_z_MW,0.2075
p99p100,1945,sptinc_z_MW,0.2151
p99p100,1953,sptinc_z_MW,0.2262
p99p100,1954,sptinc_z_MW,0.1989
p99p100,1955,sptinc_z_MW,0.2109
p99p100,1956,sptinc_z_MW,0.227
p99p100,1957,sptinc_z_MW,0.2397
p99p100,1958,sptinc_z_MW,0.2292
p99p100,1964,sptinc_z_MW,0.2781
p99p100,1965,sptinc_z_MW,0.3117
p99p100,1966,sptinc_z_MW,0.2983
p99p100,1967,sptinc_z_MW,0.3276
p99p100,1968,sptinc_z_MW,0.3662
p99p100,1969,sptinc_z_MW,0.3488
p99p100,1970,sptinc_z_MW,0.3814
p99p100,1971,sptinc_z_MW,0.4206
p99p100,1972,sptinc_z_MW,0.4685
p99p100,1973,sptinc_z_MW,0.4386
p99p100,1974,sptinc_z_MW,0.4783
p99p100,1975,sptinc_z_MW,0.5228
p99p100,1976,sptinc_z_MW,0.4974
p99p100,1977,sptinc_z_MW,0.5375
p99p100,1978,sptinc_z_MW,0.5795
p99p100,1979,sptinc_z_MW,0.5606
p99p100,1980,sptinc_z_MW,0.6409
p99p100,1981,sptinc_z_MW,0.6409
p99p100,1982,sptinc_z_MW,0.6409
p99p100,1983,sptinc_z_MW,0.6409
p99p100,1984,sptinc_z_MW,0.6409
p99p100,1985,sptinc_z_MW,0.6409
p99p100,1986,sptinc_z_MW,0.6409
p99p100,1987,sptinc_z_MW,0.6409
p99p100,1988,sptinc_z_MW,0.6409
p99p100,1989,sptinc_z_MW,0.6409
p99p100,1990,sptinc_z_MW,0.6409
p99p100,1991,sptinc_z_MW,0.6409
p99p100,1992,sptinc_z_MW,0.6409
p99p100,1993,sptinc_z_MW,0.6409
p99p100,1994,sptinc_z_MW,0.6409
p99p100,1995,sptinc_z_MW,0.6409
p99p100,1996,sptinc_z_MW,0.6409
p99p100,1997,sptinc_z_MW,0.6409
p99p100,1998,sptinc_z_MW,0.5771000000000001
p99p100,1999,sptinc_z_MW,0.5132
p99p100,2000,sptinc_z_MW,0.4492
p99p100,2001,sptinc_z_MW,0.385
p99p100,2002,sptinc_z_MW,0.3206
p99p100,2003,sptinc_z_MW,0.2561
p99p100,2004,sptinc_z_MW,0.1915
p99p100,2005,sptinc_z_MW,0.1962
p99p100,2006,sptinc_z_MW,0.2009
p99p100,2007,sptinc_z_MW,0.2055
p99p100,2008,sptinc_z_MW,0.2102
p99p100,2009,sptinc_z_MW,0.2149
p99p100,2010,sptinc_z_MW,0.2195
p99p100,2011,sptinc_z_MW,0.2353
p99p100,2012,sptinc_z_MW,0.251
p99p100,2013,sptinc_z_MW,0.2668
p99p100,2014,sptinc_z_MW,0.2826
p99p100,2015,sptinc_z_MW,0.2984
p99p100,2016,sptinc_z_MW,0.3142
p99p100,2017,sptinc_z_MW,0.2603
p99p100,2018,sptinc_z_MW,0.2063
p99p100,2019,sptinc_z_MW,0.1523
p99p100,2020,sptinc_z_MW,0.1523
p99p100,2021,sptinc_z_MW,0.1523
p99p100,2022,sptinc_z_MW,0.1523
p99p100,2023,sptinc_z_MW,0.1523
p99p100,2024,sptinc_z_MW,0.1523
p0p50,1938,sptinc_z_MW,0.1229
p0p50,1945,sptinc_z_MW,0.1201
p0p50,1953,sptinc_z_MW,0.1132
p0p50,1954,sptinc_z_MW,0.1159
p0p50,1955,sptinc_z_MW,0.1128
p0p50,1956,sptinc_z_MW,0.1093
p0p50,1957,sptinc_z_MW,0.1062
p0p50,1958,sptinc_z_MW,0.1064
p0p50,1964,sptinc_z_MW,0.0989
p0p50,1965,sptinc_z_MW,0.0948
p0p50,1966,sptinc_z_MW,0.0971
p0p50,1967,sptinc_z_MW,0.0936
p0p50,1968,sptinc_z_MW,0.0887
p0p50,1969,sptinc_z_MW,0.0917
p0p50,1970,sptinc_z_MW,0.0877
p0p50,1971,sptinc_z_MW,0.0827
p0p50,1972,sptinc_z_MW,0.0765
p0p50,1973,sptinc_z_MW,0.0814
p0p50,1974,sptinc_z_MW,0.0763
p0p50,1975,sptinc_z_MW,0.0705
p0p50,1976,sptinc_z_MW,0.075
p0p50,1977,sptinc_z_MW,0.0698
p0p50,1978,sptinc_z_MW,0.0642
p0p50,1979,sptinc_z_MW,0.068
p0p50,1980,sptinc_z_MW,0.052
p0p50,1981,sptinc_z_MW,0.052
p0p50,1982,sptinc_z_MW,0.052
p0p50,1983,sptinc_z_MW,0.052
p0p50,1984,sptinc_z_MW,0.052
p0p50,1985,sptinc_z_MW,0.052
p0p50,1986,sptinc_z_MW,0.052
p0p50,1987,sptinc_z_MW,0.052
p0p50,1988,sptinc_z_MW,0.052
p0p50,1989,sptinc_z_MW,0.052
p0p50,1990,sptinc_z_MW,0.052
p0p50,1991,sptinc_z_MW,0.052
p0p50,1992,sptinc_z_MW,0.052
p0p50,1993,sptinc_z_MW,0.052
p0p50,1994,sptinc_z_MW,0.052
p0p50,1995,sptinc_z_MW,0.052
p0p50,1996,sptinc_z_MW,0.052
p0p50,1997,sptinc_z_MW,0.052
p0p50,1998,sptinc_z_MW,0.0634
p0p50,1999,sptinc_z_MW,0.0748
p0p50,2000,sptinc_z_MW,0.0863
p0p50,2001,sptinc_z_MW,0.0977
p0p50,2002,sptinc_z_MW,0.1092
p0p50,2003,sptinc_z_MW,0.1208
p0p50,2004,sptinc_z_MW,0.1323
p0p50,2005,sptinc_z_MW,0.1287
p0p50,2006,sptinc_z_MW,0.1252
p0p50,2007,sptinc_z_MW,0.1216
p0p50,2008,sptinc_z_MW,0.118
p0p50,2009,sptinc_z_MW,0.1145
p0p50,2010,sptinc_z_MW,0.1109
p0p50,2011,sptinc_z_MW,0.1112
p0p50,2012,sptinc_z_MW,0.1114
p0p50,2013,sptinc_z_MW,0.1116
p0p50,2014,sptinc_z_MW,0.1119
p0p50,2015,sptinc_z_MW,0.1121
p0p50,2016,sptinc_z_MW,0.1123
p0p50,2017,sptinc_z_MW,0.1213
p0p50,2018,sptinc_z_MW,0.1302
p0p50,2019,sptinc_z_MW,0.1391
p0p50,2020,sptinc_z_MW,0.1391
p0p50,2021,sptinc_z_MW,0.1391
p0p50,2022,sptinc_z_MW,0.1391
p0p50,2023,sptinc_z_MW,0.1391
p0p50,2024,sptinc_z_MW,0.1391
p99p100,1980,sptinc_z_MN,0.1484
p99p100,1981,sptinc_z_MN,0.1484
p99p100,1982,sptinc_z_MN,0.1484
p99p100,1983,sptinc_z_MN,0.1484
p99p100,1984,sptinc_z_MN,0.1484
p99p100,1985,sptinc_z_MN,0.1484
p99p100,1986,sptinc_z_MN,0.1484
p99p100,1987,sptinc_z_MN,0.1484
p99p100,1988,sptinc_z_MN,0.1484
p99p100,1989,sptinc_z_MN,0.1484
p99p100,1990,sptinc_z_MN,0.1484
p99p100,1991,sptinc_z_MN,0.1484
p99p100,1992,sptinc_z_MN,0.1484
p99p100,1993,sptinc_z_MN,0.1484
p99p100,1994,sptinc_z_MN,0.1484
p99p100,1995,sptinc_z_MN,0.1484
p99p100,1996,sptinc_z_MN,0.1493
p99p100,1997,sptinc_z_MN,0.1503
p99p100,1998,sptinc_z_MN,0.1512
p99p100,1999,sptinc_z_MN,0.1531
p99p100,2000,sptinc_z_MN,0.155
p99p100,2001,sptinc_z_MN,0.1569
p99p100,2002,sptinc_z_MN,0.1587
p99p100,2003,sptinc_z_MN,0.1635
p99p100,2004,sptinc_z_MN,0.1675
p99p100,2005,sptinc_z_MN,0.171
p99p100,2006,sptinc_z_MN,0.1721
p99p100,2007,sptinc_z_MN,0.1686
p99p100,2008,sptinc_z_MN,0.1615
p99p100,2009,sptinc_z_MN,0.154
p99p100,2010,sptinc_z_MN,0.1627
p99p100,2011,sptinc_z_MN,0.1699
p99p100,2012,sptinc_z_MN,0.1716
p99p100,2013,sptinc_z_MN,0.1682
p99p100,2014,sptinc_z_MN,0.1748
p99p100,2015,sptinc_z_MN,0.1673
p99p100,2016,sptinc_z_MN,0.1667
p99p100,2017,sptinc_z_MN,0.1643
p99p100,2018,sptinc_z_MN,0.1641
p99p100,2019,sptinc_z_MN,0.1605
p99p100,2020,sptinc_z_MN,0.1605
p99p100,2021,sptinc_z_MN,0.1605
p99p100,2022,sptinc_z_MN,0.1605
p99p100,2023,sptinc_z_MN,0.1605
p99p100,2024,sptinc_z_MN,0.1605
p0p50,1980,sptinc_z_MN,0.139
p0p50,1981,sptinc_z_MN,0.139
p0p50,1982,sptinc_z_MN,0.139
p0p50,1983,sptinc_z_MN,0.139
p0p50,1984,sptinc_z_MN,0.139
p0p50,1985,sptinc_z_MN,0.139
p0p50,1986,sptinc_z_MN,0.139
p0p50,1987,sptinc_z_MN,0.139
p0p50,1988,sptinc_z_MN,0.139
p0p50,1989,sptinc_z_MN,0.139
p0p50,1990,sptinc_z_MN,0.139
p0p50,1991,sptinc_z_MN,0.139
p0p50,1992,sptinc_z_MN,0.139
p0p50,1993,sptinc_z_MN,0.139
p0p50,1994,sptinc_z_MN,0.139
p0p50,1995,sptinc_z_MN,0.139
p0p50,1996,sptinc_z_MN,0.143
p0p50,1997,sptinc_z_MN,0.1469
p0p50,1998,sptinc_z_MN,0.1508
p0p50,1999,sptinc_z_MN,0.1474
p0p50,2000,sptinc_z_MN,0.1441
p0p50,2001,sptinc_z_MN,0.1408
p0p50,2002,sptinc_z_MN,0.1375
p0p50,2003,sptinc_z_MN,0.1357
p0p50,2004,sptinc_z_MN,0.1343
p0p50,2005,sptinc_z_MN,0.133
p0p50,2006,sptinc_z_MN,0.1334
p0p50,2007,sptinc_z_MN,0.1377
p0p50,2008,sptinc_z_MN,0.1433
p0p50,2009,sptinc_z_MN,0.1492
p0p50,2010,sptinc_z_MN,0.1414
p0p50,2011,sptinc_z_MN,0.1437
p0p50,2012,sptinc_z_MN,0.1337
p0p50,2013,sptinc_z_MN,0.142
p0p50,2014,sptinc_z_MN,0.1407
p0p50,2015,sptinc_z_MN,0.1476
p0p50,2016,sptinc_z_MN,0.148
p0p50,2017,sptinc_z_MN,0.1481
p0p50,2018,sptinc_z_MN,0.1463
p0p50,2019,sptinc_z_MN,0.1495
p0p50,2020,sptinc_z_MN,0.1495
p0p50,2021,sptinc_z_MN,0.1495
p0p50,2022,sptinc_z_MN,0.1495
p0p50,2023,sptinc_z_MN,0.1495
p0p50,2024,sptinc_z_MN,0.1495
p99p100,1917,sptinc_z_US-CT,0.1968
p99p100,1918,sptinc_z_US-CT,0.1772
p99p100,1919,sptinc_z_US-CT,0.1635
p99p100,1920,sptinc_z_US-CT,0.1391
p99p100,1921,sptinc_z_US-CT,0.1646
p99p100,1922,sptinc_z_US-CT,0.1742
p99p100,1923,sptinc_z_US-CT,0.1663
p99p100,1924,sptinc_z_US-CT,0.1825
p99p100,1925,sptinc_z_US-CT,0.2037
p99p100,1926,sptinc_z_US-CT,0.1998
p99p100,1927,sptinc_z_US-CT,0.2096
p99p100,1928,sptinc_z_US-CT,0.2376
p99p100,1929,sptinc_z_US-CT,0.2418
p99p100,1930,sptinc_z_US-CT,0.1754
p99p100,1931,sptinc_z_US-CT,0.1535
p99p100,1932,sptinc_z_US-CT,0.1573
p99p100,1933,sptinc_z_US-CT,0.1617
p99p100,1934,sptinc_z_US-CT,0.1604
p99p100,1935,sptinc_z_US-CT,0.1754
p99p100,1936,sptinc_z_US-CT,0.21
p99p100,1937,sptinc_z_US-CT,0.1923
p99p100,1938,sptinc_z_US-CT,0.1658
p99p100,1939,sptinc_z_US-CT,0.1754
p99p100,1940,sptinc_z_US-CT,0.1755
p99p100,1941,sptinc_z_US-CT,0.1583
p99p100,1942,sptinc_z_US-CT,0.131
p99p100,1943,sptinc_z_US-CT,0.12
p99p100,1944,sptinc_z_US-CT,0.1165
p99p100,1945,sptinc_z_US-CT,0.1285
p99p100,1946,sptinc_z_US-CT,0.1311
p99p100,1947,sptinc_z_US-CT,0.1161
p99p100,1948,sptinc_z_US-CT,0.1227
p99p100,1949,sptinc_z_US-CT,0.1212
p99p100,1950,sptinc_z_US-CT,0.1357
p99p100,1951,sptinc_z_US-CT,0.1287
p99p100,1952,sptinc_z_US-CT,0.1231
p99p100,1953,sptinc_z_US-CT,0.0985
p99p100,1954,sptinc_z_US-CT,0.1111
p99p100,1955,sptinc_z_US-CT,0.1131
p99p100,1956,sptinc_z_US-CT,0.1134
p99p100,1957,sptinc_z_US-CT,0.1
p99p100,1958,sptinc_z_US-CT,0.1098
p99p100,1959,sptinc_z_US-CT,0.1093
p99p100,1960,sptinc_z_US-CT,0.1088
p99p100,1961,sptinc_z_US-CT,0.1141
p99p100,1962,sptinc_z_US-CT,0.1037
p99p100,1963,sptinc_z_US-CT,0.1028
p99p100,1964,sptinc_z_US-CT,0.1141
p99p100,1965,sptinc_z_US-CT,0.12
p99p100,1966,sptinc_z_US-CT,0.109
p99p100,1967,sptinc_z_US-CT,0.1173
p99p100,1968,sptinc_z_US-CT,0.144
p99p100,1969,sptinc_z_US-CT,0.1216
p99p100,1970,sptinc_z_US-CT,0.0972
p99p100,1971,sptinc_z_US-CT,0.1051
p99p100,1972,sptinc_z_US-CT,0.1101
p99p100,1973,sptinc_z_US-CT,0.0988
p99p100,1974,sptinc_z_US-CT,0.0994
p99p100,1975,sptinc_z_US-CT,0.0964
p99p100,1976,sptinc_z_US-CT,0.0986
p99p100,1977,sptinc_z_US-CT,0.1021
p99p100,1978,sptinc_z_US-CT,0.1011
p99p100,1979,sptinc_z_US-CT,0.1132
p99p100,1980,sptinc_z_US-CT,0.1162
p99p100,1981,sptinc_z_US-CT,0.1158
p99p100,1982,sptinc_z_US-CT,0.1279
p99p100,1983,sptinc_z_US-CT,0.1287
p99p100,1984,sptinc_z_US-CT,0.1397
p99p100,1985,sptinc_z_US-CT,0.1512
p99p100,1986,sptinc_z_US-CT,0.1998
p99p100,1987,sptinc_z_US-CT,0.1564
p99p100,1988,sptinc_z_US-CT,0.1948
p99p100,1989,sptinc_z_US-CT,0.1688
p99p100,1990,sptinc_z_US-CT,0.1655
p99p100,1991,sptinc_z_US-CT,0.1575
p99p100,1992,sptinc_z_US-CT,0.1877
p99p100,1993,sptinc_z_US-CT,0.1804
p99p100,1994,sptinc_z_US-CT,0.171
p99p100,1995,sptinc_z_US-CT,0.198
p99p100,1996,sptinc_z_US-CT,0.223
p99p100,1997,sptinc_z_US-CT,0.2588
p99p100,1998,sptinc_z_US-CT,0.2707
p99p100,1999,sptinc_z_US-CT,0.2775
p99p100,2000,sptinc_z_US-CT,0.3075
p99p100,2001,sptinc_z_US-CT,0.2708
p99p100,2002,sptinc_z_US-CT,0.2286
p99p100,2003,sptinc_z_US-CT,0.2458
p99p100,2004,sptinc_z_US-CT,0.2792
p99p100,2005,sptinc_z_US-CT,0.3016
p99p100,2006,sptinc_z_US-CT,0.3083
p99p100,2007,sptinc_z_US-CT,0.3455
p99p100,2008,sptinc_z_US-CT,0.267
p99p100,2009,sptinc_z_US-CT,0.2348
p99p100,2010,sptinc_z_US-CT,0.278
p99p100,2011,sptinc_z_US-CT,0.2602
p99p100,2012,sptinc_z_US-CT,0.3107
p99p100,2013,sptinc_z_US-CT,0.2805
p99p100,2014,sptinc_z_US-CT,0.2933
p99p100,2015,sptinc_z_US-CT,0.2836
p99p100,2016,sptinc_z_US-CT,0.2554
p99p100,2017,sptinc_z_US-CT,0.2844
p99p100,2018,sptinc_z_US-CT,0.2665
p99p100,1917,sptinc_z_US-OR,0.1166
p99p100,1918,sptinc_z_US-OR,0.116
p99p100,1919,sptinc_z_US-OR,0.1317
p99p100,1920,sptinc_z_US-OR,0.1202
p99p100,1921,sptinc_z_US-OR,0.1255
p99p100,1922,sptinc_z_US-OR,0.1265
p99p100,1923,sptinc_z_US-OR,0.1142
p99p100,1924,sptinc_z_US-OR,0.1211
p99p100,1925,sptinc_z_US-OR,0.1278
p99p100,1926,sptinc_z_US-OR,0.1375
p99p100,1927,sptinc_z_US-OR,0.1331
p99p100,1928,sptinc_z_US-OR,0.1398
p99p100,1929,sptinc_z_US-OR,0.1318
p99p100,1930,sptinc_z_US-OR,0.1216
p99p100,1931,sptinc_z_US-OR,0.1127
p99p100,1932,sptinc_z_US-OR,0.1085
p99p100,1933,sptinc_z_US-OR,0.1154
p99p100,1934,sptinc_z_US-OR,0.1154
p99p100,1935,sptinc_z_US-OR,0.1278
p99p100,1936,sptinc_z_US-OR,0.1426
p99p100,1937,sptinc_z_US-OR,0.1338
p99p100,1938,sptinc_z_US-OR,0.1253
p99p100,1939,sptinc_z_US-OR,0.1296
p99p100,1940,sptinc_z_US-OR,0.1411
p99p100,1941,sptinc_z_US-OR,0.1461
p99p100,1942,sptinc_z_US-OR,0.1409
p99p100,1943,sptinc_z_US-OR,0.1232
p99p100,1944,sptinc_z_US-OR,0.1118
p99p100,1945,sptinc_z_US-OR,0.1222
p99p100,1946,sptinc_z_US-OR,0.1334
p99p100,1947,sptinc_z_US-OR,0.1126
p99p100,1948,sptinc_z_US-OR,0.1226
p99p100,1949,sptinc_z_US-OR,0.1052
p99p100,1950,sptinc_z_US-OR,0.123
p99p100,1951,sptinc_z_US-OR,0.1298
p99p100,1952,sptinc_z_US-OR,0.107
p99p100,1953,sptinc_z_US-OR,0.095
p99p100,1954,sptinc_z_US-OR,0.1
p99p100,1955,sptinc_z_US-OR,0.0915
p99p100,1956,sptinc_z_US-OR,0.1058
p99p100,1957,sptinc_z_US-OR,0.0857
p99p100,1958,sptinc_z_US-OR,0.0987
p99p100,1959,sptinc_z_US-OR,0.0992
p99p100,1960,sptinc_z_US-OR,0.0929
p99p100,1961,sptinc_z_US-OR,0.0921
p99p100,1962,sptinc_z_US-OR,0.0906
p99p100,1963,sptinc_z_US-OR,0.0885
p99p100,1964,sptinc_z_US-OR,0.0988
p99p100,1965,sptinc_z_US-OR,0.098
p99p100,1966,sptinc_z_US-OR,0.0903
